	item_id	book_instance	reports_policy_legislation_and_technical_documentation_instance	databases_instance	academic_scientific	news_media_sources	wiki	category	Item label	Item ID	Weighted ORES Score
41951	Q89334298	0	0	0	0	0	0	human	Angélique Delbarre	Q89334298	2.41
41953	Q89334684	0	0	0	0	0	0	human	Enrico Lupia	Q89334684	2.05
41955	Q89334693	0	0	0	0	0	0	human	Robert H Cichewicz	Q89334693	2.04
41957	Q89335	5	0	0	0	0	0	human	Waldemar Bloch	Q89335	3.95
41959	Q89335127	0	0	0	0	0	0	human	Cedric E Ginestet	Q89335127	2.16
41961	Q89335458	0	0	0	0	0	0	human	Shreekanth D Karnad	Q89335458	2.41
41963	Q89335722	0	0	0	0	0	0	human	Angela Allen	Q89335722	2.04
41965	Q89335869	0	0	0	0	0	0	human	Polyanna da Conceição Bispo	Q89335869	2.87
41967	Q89335880	0	0	0	0	0	0	human	Sujatha Rajaram	Q89335880	2.02
41969	Q89335889	0	0	0	0	0	0	human	Desalegn Nega	Q89335889	2.02
41971	Q89335908	0	0	0	0	0	0	human	Zhou-Qin Zheng	Q89335908	2.02
41973	Q89336016	0	0	0	0	0	0	human	Matthias Barann	Q89336016	2.02
41975	Q89336063	0	0	0	0	0	0	human	Montana Wagner-Gillespie	Q89336063	2.02
41977	Q89336429	0	0	0	0	0	0	human	Koji Ando	Q89336429	2.03
41979	Q89336547	0	0	0	0	3	0	human	Liu Li	Q89336547	3.03
41981	Q89336556	0	0	1	0	3	0	human	Mei Zhongming	Q89336556	3.62
41983	Q89336584	0	0	0	0	0	0	human	Aigul Galembikova	Q89336584	2.78
41985	Q89336878	0	0	0	0	0	0	human	Yulin Dai	Q89336878	2.22
41987	Q89336908	0	0	0	0	0	0	human	Janek Kozicki	Q89336908	2.72
41989	Q89337054	0	0	0	0	0	0	human	Woo H Kim	Q89337054	2.02
41991	Q89337117	0	0	0	0	0	0	human	Adam Hanina	Q89337117	2.02
41993	Q89337261	0	0	0	0	0	0	human	Yeongjun Suh	Q89337261	2.02
41995	Q89337401	1	0	0	2	0	0	human	Joseph Médard	Q89337401	2.82
41997	Q89337425	0	0	0	0	0	0	human	Doungkamol Alongkronrusmee	Q89337425	2.02
41999	Q89337432	0	0	0	1	0	0	human	Jose A Viscarra	Q89337432	2.55
42001	Q89337519	0	0	0	0	0	0	human		Q89337519	1.94
42003	Q89337576	0	0	0	1	0	0	human	Exequiel Ezcurra	Q89337576	2.58
42005	Q89337601	0	0	0	0	0	0	human	Thomas Peterson	Q89337601	2.05
42007	Q89337703	0	0	0	0	0	0	human	Carles Bellosta Solano	Q89337703	1.96
42009	Q89337827	0	0	0	0	0	0	human	Baldomir Capdevila Matias	Q89337827	1.96
42011	Q89337832	0	0	0	0	0	0	human	Nicole S Brown	Q89337832	2.04
42013	Q89337834	0	0	0	0	0	0	human	Sangita Shrestha	Q89337834	2.24
42015	Q89337883	0	0	0	0	0	0	human	Mihaela-Mirela Trandafir	Q89337883	2.42
42017	Q89337901	0	0	0	0	0	0	human	Jesús Gost Paredes	Q89337901	1.96
42019	Q89338037	0	0	0	2	0	0	human	Pablo D Grigol Martinez	Q89338037	2.6
42021	Q89338111	0	0	0	0	0	0	human	Paweł Kurzawa	Q89338111	2.11
42023	Q89338320	0	0	0	0	0	0	human	François Roudier	Q89338320	2.1
42025	Q89338387	0	0	0	0	0	0	human	Mai Ohkubo	Q89338387	2.02
42027	Q89338432	0	0	0	0	0	0	human	Martin J Dorahy	Q89338432	2.48
42029	Q89338509	0	0	0	0	0	0	human	Tilman Graulich	Q89338509	2.02
42031	Q89338534	0	0	0	1	0	0	human	Vinod Kumar	Q89338534	2.05
42033	Q89338542	0	0	0	0	0	0	human	Ari Gilad Mandler	Q89338542	2.02
42035	Q89338579	0	0	0	0	0	0	human	Debra Bemben	Q89338579	2.05
42037	Q89338593	0	0	0	0	0	0	human	Yeqing Lv	Q89338593	2.02
42039	Q89338615	0	0	0	0	0	0	human	Jianyu Cao	Q89338615	2.02
42041	Q89338701	0	0	0	0	0	0	human	Simona Ioana Bodogai	Q89338701	2.56
42043	Q89338765	0	0	0	0	0	0	human	Mingcai Li	Q89338765	2.22
42045	Q89338797	0	0	0	0	0	0	human	Hidenori Tanaka	Q89338797	2.02
42047	Q89338979	0	0	0	0	0	0	human	Yusuf Ransome	Q89338979	2.57
42049	Q89339	7	0	0	0	0	0	human	Oskar Zoth	Q89339	3.65
42051	Q89339022	0	0	0	0	0	0	human	Caitlin Cross-Barnet	Q89339022	2.02
42053	Q89339323	0	0	0	0	0	0	human	Bernard Silverman	Q89339323	2.49
42055	Q89339687	0	0	0	0	0	0	human	Zeb Tonkin	Q89339687	2.11
42057	Q89339708	6	0	0	0	0	1	human	Paraskevas Prikas	Q89339708	2.98
42059	Q89339712	0	0	0	0	0	0	human	Filipe Silveira Duarte	Q89339712	2.48
42061	Q89339746	0	0	0	0	0	0	human	Arthur B Bauer	Q89339746	2.04
42063	Q89339838	0	0	0	0	0	0	human	Stephanie Liu	Q89339838	2.02
42065	Q89339938	0	0	0	0	0	0	human	Ying Zhang	Q89339938	2.07
42067	Q89339952	0	0	0	0	0	0	human	Carsten Riepe	Q89339952	2.02
42069	Q89340028	0	0	0	0	0	0	human	Rajani K Paul	Q89340028	2.02
42071	Q89340112	0	0	0	0	0	0	human	Chris N Micklem	Q89340112	2.46
42073	Q89340119	0	0	0	1	0	0	human	Min-Huey Chung	Q89340119	2.53
42075	Q89340174	0	0	0	0	0	0	human	J-X Zhu	Q89340174	2.02
42077	Q89340178	2	0	0	0	0	0	human	Ollie Crowe	Q89340178	2.73
42079	Q89340196	0	0	0	0	0	0	human	Daoying Wang	Q89340196	2.02
42081	Q89340273	0	0	0	0	0	0	human	Rachel R Tambling	Q89340273	2.02
42083	Q89340361	0	0	0	0	0	0	human	Iñaki Lete	Q89340361	2.02
42085	Q89340364	0	0	0	0	0	0	human	Günther Häusler	Q89340364	2.02
42087	Q89340377	0	0	0	0	0	0	human	Rasha Abdelhadi	Q89340377	2.11
42089	Q89340478	0	0	0	0	0	0	human	Jina Yeo	Q89340478	2.02
42091	Q89340531	6	0	0	0	0	1	human	Panagiotis Paiteris	Q89340531	3.04
42093	Q89340539	0	0	0	0	0	0	human	Yun-Han Lee	Q89340539	2.02
42095	Q89340572	0	0	0	0	0	0	human	Juyoung Han	Q89340572	2.02
42097	Q89340579	0	0	0	0	0	0	human	Hyun Ae Lim	Q89340579	2.02
42099	Q89340590	0	0	0	0	0	0	human	Dae Hyung Lee	Q89340590	2.02
42101	Q89340603	0	0	0	0	0	0	human	Jin Kyoung Lee	Q89340603	2.02
42103	Q89340668	0	0	0	0	0	0	human	Jin Sam Kim	Q89340668	2.02
42105	Q89340676	0	0	0	0	0	0	human	Aiqing Ma	Q89340676	2.02
42107	Q89340726	0	0	0	0	0	0	human	Bärbel Knäuper	Q89340726	2.02
42109	Q89340783	0	0	0	2	0	0	human	Yaoguang Wang	Q89340783	2.54
42111	Q89340813	0	0	0	0	0	0	human	Tatsuki Ueda	Q89340813	2.02
42113	Q89340855	0	0	0	0	0	0	human	Marieke Zwakman	Q89340855	2.02
42115	Q89340932	0	0	0	0	0	0	human	Sean P Boley	Q89340932	2.04
42117	Q89341027	0	0	0	0	0	0	human	Chen Zhu	Q89341027	2.02
42119	Q89341085	0	0	0	0	0	0	human	Arpita Roy	Q89341085	2.4
42121	Q89341123	0	0	0	0	0	0	human	Collin B Eaker	Q89341123	2.02
42123	Q89341348	0	0	0	0	0	0	human	Helena Martin-Gómez	Q89341348	2.73
42125	Q89341352	0	0	0	0	0	0	human	Daniel Zúñiga	Q89341352	2.04
42127	Q89341363	0	0	0	0	0	0	human	Bin Yang	Q89341363	2.22
42129	Q89341370	0	0	0	0	0	0	human	Meriem Taghouti	Q89341370	2.55
42131	Q89341382	0	0	0	0	0	0	human	Gabrielle Macaron	Q89341382	2.02
42133	Q89341598	0	0	0	0	0	0	human	Jana Trylčová	Q89341598	2.11
42135	Q89341602	0	0	0	0	0	0	human	Khaled Riad	Q89341602	2.67
42137	Q89341641	0	0	0	0	0	0	human	Kirill (bishop)	Q89341641	2.14
42139	Q89341797	0	0	0	0	0	0	human	Alejandro Perez-Bey	Q89341797	2.16
42141	Q89341827	0	0	0	0	0	0	human	Qiaodi Gui	Q89341827	2.02
42143	Q89341861	4	0	4	0	0	0	human	Herbert Rimbach	Q89341861	3.04
42145	Q89341914	0	0	0	0	0	0	human	Miguel Angel Valbuena Martinez	Q89341914	2.64
42147	Q89341933	0	0	0	0	0	0	human	Diane L Ferguson	Q89341933	2.54
42149	Q89341943	0	0	0	0	0	0	human	Noam Shomron	Q89341943	2.59
42151	Q89342107	0	0	0	0	0	0	human	Dominik Obrist	Q89342107	2.61
42153	Q89342293	0	0	0	0	0	0	human	Rutger M J de Zoete	Q89342293	2.22
42155	Q89342323	0	0	0	0	0	0	human	Maohai Xie	Q89342323	2.02
42157	Q89342412	0	0	0	0	0	0	human	Damber K Nirola	Q89342412	2.02
42159	Q89342602	0	0	0	1	0	0	human	Lidia Alice Gomes Monteiro Marin Torres	Q89342602	2.61
42161	Q89342650	0	0	0	0	0	0	human	Keisuke Kaneshima	Q89342650	2.55
42163	Q89342719	0	0	0	1	0	0	human	Yu-Fang Lin	Q89342719	2.33
42165	Q89342730	0	0	0	0	0	0	human	Qiuyun Ma	Q89342730	2.02
42167	Q89342852	0	0	0	0	0	0	human	Silvia Tortorella	Q89342852	2.68
42169	Q89342867	0	0	0	0	0	0	human	Paul Harris	Q89342867	2.72
42171	Q89342921	0	0	0	2	0	0	human	Sandra M Ospina-Garcés	Q89342921	2.64
42173	Q89343104	0	0	0	0	0	0	human	Seyed Mohammad Reza Javadi	Q89343104	2.54
42175	Q89343293	0	0	0	0	0	0	human	Shinji Nagata	Q89343293	2.11
42177	Q89343316	0	0	0	0	0	0	human	Jossiana Wilke Faller	Q89343316	2.02
42179	Q89343572	0	0	0	0	0	0	human	Huanan F Shi	Q89343572	2.02
42181	Q89343630	11	0	2	0	0	0	human	Hendrik Cornelius Rogge	Q89343630	3.1
42183	Q89343855	0	0	0	0	0	0	human	Vicente García	Q89343855	2.99
42185	Q89343973	0	0	0	0	0	0	human	Fakhrosadat Farvadi	Q89343973	2.11
42187	Q89344	4	0	1	0	0	0	human	Franz Schelle	Q89344	3.07
42189	Q89344345	0	0	0	0	0	0	human	Katharina Schmidt	Q89344345	2.5
42191	Q89344420	0	0	0	0	0	0	human	Elza D Mello	Q89344420	2.02
42193	Q89344428	0	0	0	0	0	0	human	Niki Martinel	Q89344428	2.62
42195	Q89344468	0	0	0	0	0	0	human	Carla J. Ramos	Q89344468	2.61
42197	Q89344677	0	0	0	0	0	0	human	Wilson K Gichuhi	Q89344677	2.02
42199	Q89344753	0	0	0	0	0	0	human	Alex B Kawa	Q89344753	2.02
42201	Q89344782	2	0	2	0	0	1	human	Danielle Mason	Q89344782	3.09
42203	Q89344938	0	0	0	0	0	0	human	Katy Morgan	Q89344938	2.04
42205	Q89344997	0	0	0	2	0	0	human	Mafalda Carvalho	Q89344997	2.63
42207	Q89345108	0	0	0	0	0	0	human	Mahmoud Mohamed El Alem	Q89345108	2.11
42209	Q89345310	0	0	0	1	0	0	human	Hongchang Wang	Q89345310	2.33
42211	Q89345354	0	0	0	0	0	0	human	Pavel Antsiferov	Q89345354	2.48
42213	Q89345465	0	0	0	0	0	0	human	Giovanni Maria Sardi	Q89345465	2.35
42215	Q89345560	0	0	0	0	0	0	human	Samantha R Winter	Q89345560	2.57
42217	Q89345584	0	0	0	0	0	0	human	Jennifer C Dennis-Wall	Q89345584	2.02
42219	Q89345586	0	0	0	0	0	0	human	Tyler Culpepper	Q89345586	2.02
42221	Q89345590	0	0	0	0	0	0	human	Alyssa M Burns	Q89345590	2.04
42223	Q89345594	0	0	0	0	0	0	human	Ashton Federico	Q89345594	2.02
42225	Q89345598	0	0	0	0	0	0	human	Volker Mai	Q89345598	2.42
42227	Q89345660	0	0	0	0	0	0	human	James Anthony Cornwell	Q89345660	2.22
42229	Q89345906	0	0	0	0	0	0	human	Akash Boda	Q89345906	2.02
42231	Q89345936	0	0	0	0	0	0	human	Milena Milićević	Q89345936	2.22
42233	Q89346028	0	0	0	0	0	0	human	Hasan G Bahçekapili	Q89346028	2.02
42235	Q89346082	0	0	0	0	0	0	human	Teruaki Nakatsuji	Q89346082	2.43
42237	Q89346096	0	0	0	0	0	0	human	Keli Artis	Q89346096	2.02
42239	Q89346155	0	0	0	0	0	0	human	Ahmet Üzer	Q89346155	2.02
42241	Q89346474	0	0	0	0	0	0	human	Malik Beyleroğlu	Q89346474	2.02
42243	Q89346514	0	0	2	0	0	0	human	Omer Kaya	Q89346514	2.55
42245	Q89346593	0	0	0	0	0	0	human	Tania Jabbar	Q89346593	2.46
42247	Q89346662	0	0	0	0	0	0	human	Patricio J Rodríguez-Valdés	Q89346662	2.02
42249	Q89346673	0	0	0	0	0	0	human	Tia Giguere	Q89346673	2.02
42251	Q89346763	0	0	0	0	0	0	human	Jiwei Li	Q89346763	2.01
42253	Q89346799	0	0	0	0	0	0	human	Eunho Kang	Q89346799	2.02
42255	Q89346803	0	0	0	0	0	0	human	Borah Kim	Q89346803	2.02
42257	Q89346804	0	0	0	0	0	0	human	Tai Kiu Choi	Q89346804	2.02
42259	Q89346819	0	0	0	1	0	0	human	Su Jin Kim	Q89346819	2.47
42261	Q89346878	0	0	0	0	0	0	human	Junggyu Lee	Q89346878	2.02
42263	Q89346967	0	0	0	0	0	0	human	Markus B Raschke	Q89346967	2.63
42265	Q89346972	0	0	0	0	0	0	human	Eshak I Bahbah	Q89346972	2.26
42267	Q89347060	0	0	0	0	0	0	human	Hui Suo	Q89347060	2.02
42269	Q89347064	0	0	0	0	0	0	human	Chun Zhao	Q89347064	2.02
42271	Q89347071	0	0	0	1	0	0	human	Ania S Pavitt	Q89347071	2.31
42273	Q89347075	0	0	0	0	0	0	human	Nils Hoem	Q89347075	2.39
42275	Q89347076	0	0	1	0	0	0	human	Thomas Hoch	Q89347076	2.99
42277	Q89347225	0	0	0	0	0	0	human	Anish Kharal	Q89347225	2.21
42279	Q89347249	0	0	0	0	0	0	human	Jing Shen	Q89347249	2.01
42281	Q89347414	0	0	0	0	0	0	human	Shuangyi Linghu	Q89347414	2.02
42283	Q89347423	8	0	0	0	0	2	human	Peemvit Thongnitiroj	Q89347423	2.99
42285	Q89347447	0	0	0	0	0	0	human	Gaby Schneider	Q89347447	2.02
42287	Q89347456	0	0	0	0	0	0	human		Q89347456	2.13
42289	Q89347460	0	0	0	0	0	0	human	Luca Foschini	Q89347460	2.04
42291	Q89347463	0	0	0	0	0	0	human	Brahim Oudra	Q89347463	2.02
42293	Q89347577	0	0	0	0	0	0	human	Robertas Strumila	Q89347577	2.16
42295	Q89347634	0	0	0	3	0	0	human	Gunnar Olsen	Q89347634	2.7
42297	Q89347652	0	0	0	0	0	0	human	K Jakubczyk	Q89347652	2.4
42299	Q89347677	0	0	0	0	0	0	human	Artem Berezovsky	Q89347677	2.36
42301	Q89347854	1	0	0	0	0	0	human	Bera Brinck Løvstad	Q89347854	3.56
42303	Q89347978	0	0	0	0	0	0	human	Maria Pisu	Q89347978	2.05
42305	Q89348141	0	0	12	0	0	1	human		Q89348141	1.16
42307	Q89348245	0	0	0	0	0	0	human	Slawomir Szymanski	Q89348245	2.02
42309	Q89348550	0	0	0	0	0	0	human	Matthew B Pomrenze	Q89348550	2.46
42311	Q89348557	0	0	2	0	0	0	human	Alberto Jorge Rosales Silva	Q89348557	2.61
42313	Q89348611	0	0	0	0	0	0	human	Chong Shen	Q89348611	2.01
42315	Q89348656	0	0	0	0	0	0	human	Xue-Yin Shi	Q89348656	2.02
42317	Q89348664	0	0	0	0	0	0	human	Meagan L McCoy	Q89348664	2.02
42319	Q89348826	0	0	0	0	0	0	human	Anni Arela	Q89348826	2.72
42321	Q89348901	0	0	0	0	0	0	human	Samuel Bosch	Q89348901	3.45
42323	Q89348902	0	0	0	0	0	0	human	Philip Netzsch	Q89348902	2.48
42325	Q89348969	2	0	0	13	0	0	human	Leslie G. Carr	Q89348969	2.9
42327	Q89349018	0	0	0	0	0	0	human	Ayelet David	Q89349018	2.44
42329	Q89349032	0	0	0	0	0	0	human	Nicholas Teo	Q89349032	2.31
42331	Q89349039	0	0	0	0	0	0	human	Joshua K G Karlsson	Q89349039	2.16
42333	Q89349045	0	0	0	0	0	0	human	Yuttapoom Puttisong	Q89349045	2.4
42335	Q89349150	0	0	0	0	0	0	human	Ashraf Alkhtib	Q89349150	2.56
42337	Q89349472	0	0	0	0	0	0	human	Amrollah Sharifi	Q89349472	2.56
42339	Q89349481	0	0	0	0	0	0	human	Gordon Cramb	Q89349481	2.59
42341	Q89349526	0	0	0	0	0	0	human	Jukka Puljujärvi	Q89349526	2.62
42343	Q89349561	0	0	0	0	0	0	human	Xiao Zhang	Q89349561	2.02
42345	Q89349580	0	0	0	0	0	0	human	Yan Liu	Q89349580	2.01
42347	Q89349619	0	0	0	1	0	0	human	Aamir Jalil	Q89349619	2.61
42349	Q89349746	0	0	0	0	0	0	human	Rama Rao Karri	Q89349746	2.68
42351	Q89349757	0	0	0	0	0	0	human	Varun A Chhabra	Q89349757	2.51
42353	Q89349762	0	0	0	1	0	0	human	Ricardo H Roda	Q89349762	2.67
42355	Q89349818	7	0	0	0	0	2	human	Kittiphon Laengthaisong	Q89349818	2.98
42357	Q89349849	0	0	0	0	0	0	human	Jin-Sun Jun	Q89349849	2.32
42359	Q89350004	2	0	0	0	0	0	human	David A Levin	Q89350004	2.67
42361	Q89350178	0	0	0	0	0	0	human	Michel Guillot	Q89350178	2.04
42363	Q89350318	0	0	0	0	0	0	human	Olöf Eliasdottir	Q89350318	2.02
42365	Q89350358	2	0	0	0	0	1	human	Helin Bölek	Q89350358	3.66
42367	Q89350446	0	0	0	0	0	0	human	Giovanni Raiberti	Q89350446	2.09
42369	Q89350463	0	0	0	0	0	0	human	Peter M van der Kraan	Q89350463	2.04
42371	Q89350521	0	0	0	0	0	0	human	Sharon C Peacock	Q89350521	2.02
42373	Q89350566	0	0	0	0	0	0	human	Nicole Vargas	Q89350566	2.04
42375	Q89350679	0	0	0	0	0	0	human	Daniel C Damin	Q89350679	2.04
42377	Q89350682	0	0	0	0	0	0	human	Luis V Prandel	Q89350682	2.33
42379	Q89350701	1	0	0	0	0	0	human	Pierre Parrend	Q89350701	2.71
42381	Q89350706	0	0	2	0	0	0	human	Dita Nováková	Q89350706	2.6
42383	Q89350729	0	0	0	0	0	0	human	Mohit P Dalwadi	Q89350729	2.59
42385	Q89350785	5	1	0	0	0	0	human	Tony Clarkson	Q89350785	2.08
42387	Q89350791	0	0	0	0	0	0	human	Tsjerk A Wassenaar	Q89350791	2.22
42389	Q89350798	0	0	0	0	0	0	human	Minzhong Yu	Q89350798	2.65
42391	Q89350851	0	0	0	0	0	0	human	Ricardo H Buzolin	Q89350851	2.66
42393	Q89350875	0	0	0	1	0	0	human	Yuhui Shi	Q89350875	2.69
42395	Q89350922	0	0	0	0	0	0	human	Lauri I A Pulkkinen	Q89350922	2.58
42397	Q89350987	0	0	0	0	0	0	human	Carla M Leone	Q89350987	2.04
42399	Q89351050	0	0	0	0	0	0	human	Liang Yang	Q89351050	2.01
42401	Q89351056	0	0	2	0	0	0	human	Manuel Morcillo	Q89351056	2.64
42403	Q89351080	0	0	0	0	0	0	human	Konrad Hentze	Q89351080	2.02
42405	Q89351188	0	0	0	0	0	0	human	Raúl Aquino-Santos	Q89351188	2.03
42407	Q89351191	0	0	0	0	0	0	human	Apurva Nidgundi Dev	Q89351191	2.02
42409	Q89351211	0	0	0	0	0	0	human	Dominique Schwartze	Q89351211	2.02
42411	Q89351222	0	0	0	0	0	0	human	David Reiser	Q89351222	2.29
42413	Q89351225	0	0	0	0	0	0	human	Hyangkyoung Kim	Q89351225	2.22
42415	Q89351286	0	0	0	0	0	0	human	Mohammad Khairul Alam	Q89351286	2.02
42417	Q89351414	0	0	0	0	0	0	human	Myung-Jin Oh	Q89351414	2.02
42419	Q89351551	0	0	0	0	0	0	human	Lori Gustafson	Q89351551	2.04
42421	Q89351608	0	0	0	0	0	0	human	Rita George	Q89351608	2.04
42423	Q89351652	0	0	0	0	0	0	human	Elisabete Maria Garcia Teles Nunes	Q89351652	2.11
42425	Q89351656	0	0	0	0	0	0	human	Thomas Sprigg	Q89351656	2.03
42427	Q89351736	0	0	0	0	0	0	human	David Boutolleau	Q89351736	2.69
42429	Q89351860	0	0	0	0	0	0	human	Meaghen Rollins	Q89351860	2.02
42431	Q89352012	0	0	0	1	0	0	human	Ryuji J Machida	Q89352012	2.5
42433	Q89352105	0	0	0	0	0	0	human	Javier Gallego-Bartolome	Q89352105	2.16
42435	Q89352113	0	0	0	0	0	0	human	Laura Ionel	Q89352113	2.17
42437	Q89352220	0	0	0	0	0	0	human	Eleftherios Halevas	Q89352220	2.55
42439	Q89352233	0	0	0	0	0	0	human	Federico Di Giusto	Q89352233	2.02
42441	Q89352248	0	0	0	0	0	0	human	Kostas Vitsentzatos	Q89352248	2.02
42443	Q89352252	1	0	2	0	0	0	human	Jozef Geurts	Q89352252	2.95
42445	Q89352259	0	0	1	0	0	0	human	Chabuco	Q89352259	2.69
42447	Q89352314	2	0	0	0	0	0	human	Rabeya Alim	Q89352314	2.83
42449	Q89352316	0	0	0	1	0	0	human	Lei Liu	Q89352316	2.04
42451	Q89352342	0	0	0	1	0	0	human	Selvan Nehru	Q89352342	2.55
42453	Q89352445	7	0	0	0	0	1	human	Patrick McManus	Q89352445	2.19
42455	Q89352486	0	0	0	0	0	0	human	Nigel A S Taylor	Q89352486	2.02
42457	Q89352504	0	0	0	0	0	0	human	Pierre-Yves von der Weid	Q89352504	2.02
42459	Q89352515	0	0	0	0	0	0	human	Satoru Ikenoue	Q89352515	2.02
42461	Q89352598	0	0	0	0	0	0	human	Yuanpeng Wu	Q89352598	2.02
42463	Q89352627	0	0	0	0	0	0	human	Isaac Garcia	Q89352627	2.04
42465	Q89352734	0	0	0	0	0	0	human	Youngwook Lim	Q89352734	2.02
42467	Q89352754	0	0	0	1	0	0	human	Manzoor Ahmad Yatoo	Q89352754	2.61
42469	Q89352770	0	0	0	0	0	0	human	Cara L Macfarlane	Q89352770	2.61
42471	Q89352862	0	0	0	0	0	0	human	Ilya Y Zhbannikov	Q89352862	2.18
42473	Q89352864	0	0	0	0	0	0	human	Selma Feldman Witchel	Q89352864	2.02
42475	Q89352883	0	0	0	0	0	0	human	Angela I Bordin	Q89352883	2.5
42477	Q89352912	0	0	0	2	0	0	human	Alan D Degenhart	Q89352912	2.53
42479	Q89352934	0	0	0	0	0	0	human	Zahra Emrani	Q89352934	2.56
42481	Q89353025	0	0	0	0	0	0	human	Daniel A Zurita	Q89353025	2.57
42483	Q89353105	0	0	0	0	0	0	human	Hermann Eiselt	Q89353105	2.2
42485	Q89353109	0	0	0	0	0	0	human	Loukas Fragkoulis	Q89353109	2.33
42487	Q89353117	0	0	0	0	0	0	human	Giorgos Stavropoulos	Q89353117	2.07
42489	Q89353381	0	0	0	0	0	0	human	Mary Shephard	Q89353381	2.02
42491	Q89353755	0	0	0	0	0	0	human	Beatriz Meurer Moreira	Q89353755	2.02
42493	Q89353822	0	0	0	0	0	0	human	Yitagesu Aweke Habtu	Q89353822	2.02
42495	Q89353841	3	0	3	0	0	0	human	Bill Brown	Q89353841	2.99
42497	Q89353862	0	0	1	0	0	0	human	Bruno Couillaud	Q89353862	1.77
42499	Q89353886	0	0	0	1	0	0	human	Pei-Jung Chang	Q89353886	2.33
42501	Q89353889	0	0	0	0	0	0	human	Teri L. Turner	Q89353889	2.02
42503	Q89353923	0	0	0	0	0	0	human	Corinna Anna Christmann	Q89353923	2.02
42505	Q89353955	0	0	0	0	0	0	human	Ari M Cedars	Q89353955	2.02
42507	Q89354286	0	0	0	0	0	0	human	Shree Subramanian	Q89354286	2.02
42509	Q89354347	0	0	0	0	0	0	human	Paul J Boersema	Q89354347	2.51
42511	Q89354405	0	1	0	0	0	0	human	Dorothy Richardson	Q89354405	2.92
42513	Q89354599	4	0	0	0	0	1	human	Virendra K Baranwal	Q89354599	2.07
42515	Q89354774	0	0	0	0	0	0	human	Lara C. Klett	Q89354774	2.04
42517	Q89354798	6	0	1	0	0	2	human	Samart Panya	Q89354798	3.19
42519	Q89355005	0	0	0	0	0	0	human	Michael Honey	Q89355005	2.04
42521	Q89355043	2	0	0	0	0	0	human	Khodeza Nasreen Akhter Hossain	Q89355043	2.83
42523	Q89355096	0	0	0	0	0	0	human	Justin McCroskey	Q89355096	2.02
42525	Q89355113	0	0	0	0	0	0	human	Manfred Reichert	Q89355113	2.03
42527	Q89355121	0	0	0	0	0	0	human	Lin Dong	Q89355121	2.01
42529	Q89355131	0	0	0	0	0	0	human	Mijung Kim	Q89355131	2.02
42531	Q89355133	0	0	0	0	0	0	human	Eun Jeong Park	Q89355133	2.02
42533	Q89355177	0	0	0	0	0	0	human	Benjamin Spilseth	Q89355177	2.51
42535	Q89355206	0	0	0	0	0	0	human	Rashem Mothilal	Q89355206	2.02
42537	Q89355318	0	0	0	0	0	0	human	Yang Bai	Q89355318	2.01
42539	Q89355397	9	0	0	0	0	3	human	Håkan Zahr	Q89355397	3.23
42541	Q89355401	0	0	0	0	0	0	human	Shu Wang	Q89355401	2.01
42543	Q89355412	0	0	0	0	0	0	human	Joffrey Platel	Q89355412	2.95
42545	Q89355427	0	0	0	0	0	0	human	Ignacio Anegon	Q89355427	2.02
42547	Q89355457	0	0	0	1	0	0	human	Jung-Eun Choi	Q89355457	2.31
42549	Q89355469	0	0	0	0	0	0	human	Dan Jin	Q89355469	2.02
42551	Q89355491	0	0	0	0	0	0	human	Paulina Carvajal-Vidal	Q89355491	2.02
42553	Q89355499	0	0	0	0	0	0	human	Emi Sawanobori	Q89355499	2.02
42555	Q89355504	0	0	0	0	0	0	human	Xudong Zhang	Q89355504	2.02
42557	Q89355544	0	0	0	0	0	0	human	Sarah Hasnip	Q89355544	1.39
42559	Q89355564	0	0	0	0	0	0	human	Agnieszka Szypowska	Q89355564	2.78
42561	Q89355658	0	0	0	0	0	0	human	Christos Melios	Q89355658	2.42
42563	Q89355809	0	0	0	0	0	0	human	Aaron Daub	Q89355809	2.04
42565	Q89355852	0	0	0	0	0	0	human	Bin Chen	Q89355852	2.01
42567	Q89355910	0	0	0	0	0	0	human	Tristan Krap	Q89355910	2.02
42569	Q89356147	0	0	0	0	0	0	human	Rosa Mácola	Q89356147	2.01
42571	Q89356152	0	0	0	0	0	0	human	Ferdinando Giorgi	Q89356152	2.08
42573	Q89356161	0	0	4	0	0	0	human	Stephen Li Xinzheng	Q89356161	2.07
42575	Q89356376	0	0	0	0	0	0	human	Narendra Singh Choudhary	Q89356376	2.46
42577	Q89356408	0	0	2	1	0	0	human	Gülşah Çalışkan Koç	Q89356408	2.67
42579	Q89356440	0	0	0	0	0	0	human	Catherine R M Attard	Q89356440	2.59
42581	Q89356453	0	0	0	0	0	0	human	AnZhou Tang	Q89356453	2.02
42583	Q89356457	0	0	0	0	0	0	human	Annice Heratizadeh	Q89356457	2.02
42585	Q89356479	0	0	0	0	0	0	human	Wei Qiu	Q89356479	2.01
42587	Q89356494	0	0	0	1	0	0	human	Michael M. Halassa	Q89356494	2.61
42589	Q89356512	0	0	0	0	0	0	human	Miguel J Franquiz	Q89356512	2.03
42591	Q89356521	0	0	0	0	0	0	human	Doo Hwan Kim	Q89356521	2.02
42593	Q89356539	7	0	2	0	0	2	human	Bartholomäus Ostermair	Q89356539	2.17
42595	Q89356590	0	0	0	0	0	0	human	Tohru Ichimura	Q89356590	2.24
